Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Malawi,MWI,1997,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,24.7
Malawi,MWI,2016,GINI index (World Bank estimate),SI.POV.GINI,44.7
Malawi,MWI,2010,GINI index (World Bank estimate),SI.POV.GINI,45.5
Malawi,MWI,2004,GINI index (World Bank estimate),SI.POV.GINI,39.9
Malawi,MWI,1997,GINI index (World Bank estimate),SI.POV.GINI,65.8
Malawi,MWI,2016,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,89.4
Malawi,MWI,2010,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,89.1
Malawi,MWI,2004,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,90.6
Malawi,MWI,1997,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,84.8
Malawi,MWI,2016,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,50.8
Malawi,MWI,2010,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,53.6
Malawi,MWI,2004,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,52.7
Malawi,MWI,1997,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,45.6
Malawi,MWI,2016,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,51.5
Malawi,MWI,2010,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,50.7
Malawi,MWI,2004,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,52.4
Malawi,MWI,1997,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,65.3
Malawi,MWI,2016,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,96.7
Malawi,MWI,2010,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,96.2
Malawi,MWI,2004,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,97.1
Malawi,MWI,1997,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,93.6
Malawi,MWI,2016,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,68.9
Malawi,MWI,2010,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,70.3
Malawi,MWI,2004,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,70.3
Malawi,MWI,1997,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,64.3
Malawi,MWI,2016,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,0.82
Malawi,MWI,2010,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,0.68
Malawi,MWI,2016,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,3.05
Malawi,MWI,2016,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,2.03
Malawi,MWI,2010,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,1.84
Malawi,MWI,2016,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,1.57
