Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Malawi,MWI,2013,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01823
Malawi,MWI,2012,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.02167
Malawi,MWI,2011,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.0241
Malawi,MWI,2010,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.02089
Malawi,MWI,2009,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01313
Malawi,MWI,2008,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.0115
Malawi,MWI,2007,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01943
Malawi,MWI,2006,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01961
Malawi,MWI,2005,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00834
Malawi,MWI,2004,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00817
Malawi,MWI,2002,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.95074
Malawi,MWI,2001,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.94933
Malawi,MWI,2000,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.94686
Malawi,MWI,1999,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.94026
Malawi,MWI,1996,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.90248
Malawi,MWI,1995,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.90108
Malawi,MWI,1994,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.95124
Malawi,MWI,1993,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9347
Malawi,MWI,1992,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.86491
Malawi,MWI,1991,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.86306
Malawi,MWI,1990,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.85762
Malawi,MWI,1989,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.85704
Malawi,MWI,1988,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.85862
Malawi,MWI,1987,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.84727
Malawi,MWI,1986,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.83116
Malawi,MWI,1985,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.80999
Malawi,MWI,1984,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.81047
Malawi,MWI,1983,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.80339
Malawi,MWI,1982,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.78754
Malawi,MWI,1981,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.77176
Malawi,MWI,1980,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.75187
Malawi,MWI,1979,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.74364
Malawi,MWI,1978,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.73801
Malawi,MWI,1977,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.7233
Malawi,MWI,1976,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.7017
Malawi,MWI,1975,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.68378
Malawi,MWI,1974,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.67394
Malawi,MWI,1973,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.64526
Malawi,MWI,1972,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.63315
Malawi,MWI,2018,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00112
Malawi,MWI,2017,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01105
Malawi,MWI,2016,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99742
Malawi,MWI,2015,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99672
Malawi,MWI,2014,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99294
Malawi,MWI,2013,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99092
Malawi,MWI,2012,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.9919
Malawi,MWI,2011,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.996
Malawi,MWI,2010,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.9917
Malawi,MWI,2009,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.97913
Malawi,MWI,2008,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.97248
Malawi,MWI,2007,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.97618
Malawi,MWI,2006,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.97779
Malawi,MWI,2005,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.96577
Malawi,MWI,2004,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.96536
Malawi,MWI,2002,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.91362
Malawi,MWI,2001,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.91339
Malawi,MWI,2000,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.90854
Malawi,MWI,1999,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.88936
Malawi,MWI,1996,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.87281
Malawi,MWI,1995,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.87365
Malawi,MWI,1994,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.91342
Malawi,MWI,1993,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.88332
Malawi,MWI,1991,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.81957
Malawi,MWI,1990,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.80938
Malawi,MWI,1989,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.80348
Malawi,MWI,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.79816
Malawi,MWI,1987,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.7823
Malawi,MWI,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.76601
Malawi,MWI,1985,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.74576
Malawi,MWI,1984,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.73791
Malawi,MWI,1983,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.73619
Malawi,MWI,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.72247
Malawi,MWI,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.70555
Malawi,MWI,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.69733
Malawi,MWI,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.68866
Malawi,MWI,1978,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.68007
Malawi,MWI,1977,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.67377
Malawi,MWI,1976,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.66033
Malawi,MWI,1975,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.64664
Malawi,MWI,1973,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.61209
Malawi,MWI,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.61913
Malawi,MWI,2018,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.98213
Malawi,MWI,2017,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.93822
Malawi,MWI,2016,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.88841
Malawi,MWI,2015,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.91219
Malawi,MWI,2014,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.8993
Malawi,MWI,2013,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.88929
Malawi,MWI,2012,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.87776
Malawi,MWI,2011,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.89142
Malawi,MWI,2010,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.88435
Malawi,MWI,2009,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.85262
Malawi,MWI,2008,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.82462
Malawi,MWI,2007,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.81032
Malawi,MWI,2006,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.81724
Malawi,MWI,2005,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.79128
Malawi,MWI,2004,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.78613
Malawi,MWI,2002,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.75595
Malawi,MWI,2001,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.75682
Malawi,MWI,2000,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.73486
Malawi,MWI,1999,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.69019
Malawi,MWI,1996,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.66982
Malawi,MWI,1995,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.67201
Malawi,MWI,1994,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.65102
Malawi,MWI,1993,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.59961
Malawi,MWI,1991,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.60804
Malawi,MWI,1990,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.58181
Malawi,MWI,1989,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.56448
Malawi,MWI,1988,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.55927
Malawi,MWI,1987,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.53035
Malawi,MWI,1986,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.51412
Malawi,MWI,1985,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.49579
Malawi,MWI,1984,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.47196
Malawi,MWI,1983,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.46274
Malawi,MWI,1982,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.44393
Malawi,MWI,1981,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.42578
Malawi,MWI,1980,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.4516
Malawi,MWI,1979,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.42428
Malawi,MWI,1978,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.40247
Malawi,MWI,1977,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.40904
Malawi,MWI,1976,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.40784
Malawi,MWI,1975,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.41014
Malawi,MWI,1973,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.41799
Malawi,MWI,1972,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.51905
Malawi,MWI,2011,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.62394
Malawi,MWI,2010,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.59298
Malawi,MWI,2007,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.49156
Malawi,MWI,2006,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.49275
Malawi,MWI,2005,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.53311
Malawi,MWI,2004,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.5345
Malawi,MWI,2002,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.40512
Malawi,MWI,2000,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.37578
Malawi,MWI,1999,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.37628
Malawi,MWI,1996,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.43074
Malawi,MWI,1995,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.41858
Malawi,MWI,1994,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.37035
Malawi,MWI,1993,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.31858
Malawi,MWI,1992,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.36418
Malawi,MWI,1991,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.35638
Malawi,MWI,1990,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.35902
Malawi,MWI,1989,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.25037
Malawi,MWI,1988,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.32702
Malawi,MWI,1987,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.34097
Malawi,MWI,1986,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.30544
Malawi,MWI,1985,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.29545
Malawi,MWI,1984,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.29153
Malawi,MWI,1983,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.3201
Malawi,MWI,1982,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.32248
Malawi,MWI,1981,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.38282
Malawi,MWI,1980,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,0.35818
Malawi,MWI,2015,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,84.0181
Malawi,MWI,2015,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,83.14944
Malawi,MWI,2014,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,80.6139
Malawi,MWI,2013,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,80.10287
Malawi,MWI,2012,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,74.6121
Malawi,MWI,2011,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,72.25063
Malawi,MWI,2010,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,69.94398
Malawi,MWI,2009,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,67.56546
Malawi,MWI,2008,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,64.99422
Malawi,MWI,2007,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,60.5496
Malawi,MWI,2006,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,59.23702
Malawi,MWI,2005,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,58.94271
Malawi,MWI,2004,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,58.62971
Malawi,MWI,2002,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,64.97861
Malawi,MWI,2001,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,62.70874
Malawi,MWI,2000,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,59.20734
Malawi,MWI,1999,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,59.63047
Malawi,MWI,1996,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,56.24032
Malawi,MWI,1995,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,48.00347
Malawi,MWI,1994,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,37.40397
Malawi,MWI,1993,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,34.8328
Malawi,MWI,1992,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,33.64884
Malawi,MWI,1991,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,29.32522
Malawi,MWI,1990,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,25.90185
Malawi,MWI,1989,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,23.35473
Malawi,MWI,1988,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,22.28927
Malawi,MWI,1987,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,27.58863
Malawi,MWI,1986,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,27.43112
Malawi,MWI,1985,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,27.26766
Malawi,MWI,1984,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,25.67778
Malawi,MWI,1983,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,26.31848
Malawi,MWI,1982,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,22.31982
Malawi,MWI,1981,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,25.35976
Malawi,MWI,1980,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,23.27175
Malawi,MWI,1979,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,22.44822
Malawi,MWI,1978,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,20.94943
Malawi,MWI,1977,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,18.63763
Malawi,MWI,1976,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,15.45326
Malawi,MWI,1975,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,14.44916
Malawi,MWI,1974,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,14.14111
Malawi,MWI,2014,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,79.39138
Malawi,MWI,2013,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,79.98555
Malawi,MWI,2012,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,74.98826
Malawi,MWI,2011,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,70.96883
Malawi,MWI,2010,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,68.46823
Malawi,MWI,2009,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,65.97185
Malawi,MWI,2008,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,65.6329
Malawi,MWI,2007,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,60.73268
Malawi,MWI,2006,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,60.48986
